QIT-H CN Equity,QUINTO RESOURCES INC,Venture,,
AVM-X CN Equity,AVARONE METALS INC,Canadian Sec,,0.0
ESGI US Equity,ENSURGE INC,OTC US,,0.0
XMTTF US Equity,XMET INC,OTC US,,1765.0
NZN-H CN Equity,NEVADA ZINC CORP,Venture,,
IPMG US Equity,INTERNATIONAL PRECIOUS MINER,OTC US,,0.0
BNXR US Equity,BRINX RESOURCES LTD,OTC US,,0.0
NUSMF US Equity,NAUTILUS MINERALS INC,OTC US,,11462.5
HTRC US Equity,HUNTER CREEK MINING CO,OTC US,,
VINS US Equity,VINDICATOR SILVER LEAD MNG,OTC US,,5725.5
FCO-H CN Equity,FABLED SILVER GOLD CORP-A,Venture,,
SML CN Equity,SOUTHSTONE MINERALS LTD,Venture,,
GETT-H CN Equity,G.E.T.T. GOLD INC,Venture,,
AUN-H CN Equity,AURCANA SILVER CORP,Venture,,
XIA-H CN Equity,XIANA MINING INC,Venture,,
STLM US Equity,ST ELMO SILVER MINES CORP,OTC US,,
WOLV US Equity,WOLVERINE RESOURCES CORP,OTC US,,0.0
GYA CN Equity,GUYANA GOLDSTRIKE INC,Venture,,
DSCR US Equity,DISCOVERY MINERALS LTD,OTC US,,185229.27
MTN-H CN Equity,MARTINA MINERALS CORP,Venture,,
SGMNF US Equity,SUTTER GOLD MINING INC,OTC US,,
RVR CN Equity,RIFT VALLEY RESOURCES CORP,Canadian Sec,,
TYHJF US Equity,TYHEE GOLD CORP,OTC US,,0.0
AUAG CN Equity,AUXICO RESOURCES CANADA INC,Canadian Sec,,
GDPEF US Equity,RESOURCE CAPITAL GOLD CORP,OTC US,,
ZNXT US Equity,ZNEXT MINING CORP,OTC US,,
GRCM CN Equity,GEOLOGICA RESOURCE CORP,Canadian Sec,,
PRCK US Equity,PLACER CREEK MINING CO,OTC US,,
MM CN Equity,MAXIMUS METALS INC,Canadian Sec,,
SNLM US Equity,HOMESTEAD GOLD AND SILVER LT,OTC US,,
AZGFF US Equity,AZTECA GOLD CORP,OTC US,,0.0
ATOR US Equity,ASTOR EXPLORATIONS CORP,OTC US,,
IGRU US Equity,INTERNATIONAL GOLD RESOURCES,OTC US,,0.0
SGRCF US Equity,SAN GOLD CORP,OTC US,,13208.33
NXGM US Equity,NEXGEN MINING INC,OTC US,,777.77
EMLL US Equity,EL MANIEL INTERNATIONAL INC,OTC US,,0.0
EPTI US Equity,ENVIRONMENTAL PACKAGING TECH,OTC US,,5.0
SBR CN Equity,SILVER BEAR RESOURCES PLC,Toronto,,
AUL-H CN Equity,AURELIUS MINERALS INC,Venture,,
MTK-H CN Equity,MONTAUK METALS INC,Venture,,
FGC-H CN Equity,FRONTLINE GOLD CORP,Venture,,
PTTN US Equity,PATTEN ENERGY SOLUTIONS GROU,OTC US,,1094165.38
CCR CN Equity,GREEN RIVER GOLD CORP,Canadian Sec,,
WGEE US Equity,WGE HOLDINGS CORP,OTC US,,0.0
ITG-H CN Equity,INTACT GOLD CORP,Venture,,
COLUF US Equity,COLOSSUS MINERALS INC,OTC US,,
NGUGF US Equity,NEW GUINEA GOLD CORP,OTC US,,0.0
MIRL CN Equity,MINERA IRL LTD,Canadian Sec,,
AWR CN Equity,AURWEST RESOURCES CORP,Canadian Sec,,
GMI-H CN Equity,GREEN MINING INNOVATION INC,Venture,,
NMG-H CN Equity,NOBLE METAL GROUP,Venture,,
AOVTF US Equity,ANDOVER MINING CORP,OTC US,,16.67
LAB CN Equity,LABRADOR GOLD CORP,Venture,,0.0
MGI CN Equity,MAGNUM GOLDCORP INC,Venture,,
IMC CN Equity,IBERO MINING CORP,Venture,,
WMTN US Equity,WESTMOUNTAIN GOLD INC,OTC US,,0.0
ONV-H CN Equity,ORONOVA ENERGY INC,Venture,,0.0
BKSLF US Equity,BANKS ISLAND GOLD LTD,OTC US,,63.33
TRA-H CN Equity,TERAS RESOURCES INC,Venture,,
GAND CN Equity,GANDER GOLD CORP,Canadian Sec,,0.0
SASY CN Equity,SASSY GOLD CORP,Canadian Sec,,0.0
SMR-H CN Equity,SHINE MINERALS CORP,Venture,,0.0
CMCG CN Equity,CHILEAN METALS INC,Venture,,
SCMIF US Equity,SAN CRISTOBAL MINING INC,OTC US,,
TTXP US Equity,TRILLIANT EXPLORATION CORP,OTC US,,
ALAR CN Equity,ALAROS EXPLORATION INC,Canadian Sec,,
ASI-H CN Equity,ASHANTI SANKOFA INC,Venture,,
TVR-H CN Equity,TRI-RIVER VENTURES INC,Venture,,
LRC-H CN Equity,LOVITT RESOURCES INC,Venture,,
GDX CN Equity,GOLDEX RESOURCES CORP,Venture,,
JML-H CN Equity,J.A.G. MINES LTD,Venture,,
MLY CN Equity,MULTI METAL DEVELOPMENT LTD,Venture,,
BAL-H CN Equity,BALTO RESOURCES LTD,Venture,,
